16.07.2025 15:04:03
2								
11								
1								
Type		
1								
360								
2								
0								
4	14	0	44	0	24	0	34	0 3.924220
4	20	0	50	0	30	0	40	0 3.924470
4	32	0	62	0	42	0	52	0 3.910700
4	38	0	68	0	48	0	58	0 3.924920
4	50	0	80	0	60	0	70	0 3.923830
4	56	0	86	0	66	0	76	0 3.924060
4	0	0	36	0	12	0	24	0 3.937070
4	10	0	46	0	22	0	34	0 3.924270
4	18	0	54	0	30	0	42	0 3.924870
4	28	0	64	0	40	0	52	0 3.923320
4	36	0	72	0	48	0	60	0 3.912470
4	46	0	82	0	58	0	70	0 3.923170
4	54	0	90	0	66	0	78	0 3.923200
4	2	0	44	0	16	0	30	0 3.925210
4	20	0	62	0	34	0	48	0 3.923380
4	38	0	80	0	52	0	66	0 3.925650
4	8	0	56	0	24	0	40	0 3.923900
4	26	0	74	0	42	0	58	0 3.924840
4	44	0	92	0	60	0	76	0 3.923430
4	4	0	58	0	22	0	40	0 3.911480
4	6	0	60	0	24	0	42	0 3.923230
4	12	0	66	0	30	0	48	0 3.923830
4	34	0	88	0	52	0	70	0 3.924050
4	2	0	62	0	22	0	42	0 3.936190
4	8	0	74	0	30	0	52	0 3.924940
4	26	0	92	0	48	0	70	0 3.923360
4	0	0	72	0	24	0	48	0 3.910460
4	4	0	10	0	6	0	8	0 3.923720
4	10	0	16	0	12	0	14	0 3.924620
4	16	0	22	0	18	0	20	0 3.924580
4	22	0	28	0	24	0	26	0 3.934950
4	28	0	34	0	30	0	32	0 3.923830
4	34	0	40	0	36	0	38	0 3.923890
4	40	0	46	0	42	0	44	0 3.923760
4	46	0	52	0	48	0	50	0 3.911220
4	52	0	58	0	54	0	56	0 3.923370
4	58	0	64	0	60	0	62	0 3.922940
4	64	0	70	0	66	0	68	0 3.924760
4	70	0	76	0	72	0	74	0 3.923830
4	76	0	82	0	78	0	80	0 3.924620
4	82	0	88	0	84	0	86	0 3.923840
4	88	0	94	0	90	0	92	0 3.924450
4	4	0	16	0	8	0	12	0 3.923550
4	10	0	22	0	14	0	18	0 3.911100
4	16	0	28	0	20	0	24	0 3.923430
4	22	0	34	0	26	0	30	0 3.924140
4	28	0	40	0	32	0	36	0 3.931280
4	34	0	46	0	38	0	42	0 3.925550
4	40	0	52	0	44	0	48	0 3.924070
4	46	0	58	0	50	0	54	0 3.923690
4	52	0	64	0	56	0	60	0 3.911240
4	58	0	70	0	62	0	66	0 3.922960
4	64	0	76	0	68	0	72	0 3.923940
4	70	0	82	0	74	0	78	0 3.923550
4	76	0	88	0	80	0	84	0 3.934560
4	82	0	94	0	86	0	90	0 3.923900
4	6	0	24	0	12	0	18	0 3.924770
4	8	0	26	0	14	0	20	0 3.923790
4	24	0	42	0	30	0	36	0 3.923150
4	26	0	44	0	32	0	38	0 3.922810
4	42	0	60	0	48	0	54	0 3.922680
4	44	0	62	0	50	0	56	0 3.923370
4	60	0	78	0	66	0	72	0 3.924460
4	62	0	80	0	68	0	74	0 3.936370
4	4	0	28	0	12	0	20	0 3.925190
4	22	0	46	0	30	0	38	0 3.924770
4	40	0	64	0	48	0	56	0 3.923040
4	58	0	82	0	66	0	74	0 3.911450
4	10	0	40	0	20	0	30	0 3.923240
4	28	0	58	0	38	0	48	0 3.923800
4	46	0	76	0	56	0	66	0 3.936530
4	64	0	94	0	74	0	84	0 3.923630
4	6	0	42	0	18	0	30	0 3.924450
4	8	0	44	0	20	0	32	0 3.923910
4	24	0	60	0	36	0	48	0 3.915550
4	26	0	62	0	38	0	50	0 3.923000
4	42	0	78	0	54	0	66	0 3.923970
4	44	0	80	0	56	0	68	0 3.925070
4	4	0	46	0	18	0	32	0 3.924160
4	22	0	64	0	36	0	50	0 3.923950
4	40	0	82	0	54	0	68	0 3.924420
4	4	0	52	0	20	0	36	0 3.924780
4	16	0	64	0	32	0	48	0 3.923850
4	22	0	70	0	38	0	54	0 3.911180
4	34	0	82	0	50	0	66	0 3.924730
4	40	0	88	0	56	0	72	0 3.923860
4	0	0	54	0	18	0	36	0 3.923580
4	2	0	56	0	20	0	38	0 3.936860
4	30	0	84	0	48	0	66	0 3.924160
4	32	0	86	0	50	0	68	0 3.925210
4	28	0	88	0	48	0	68	0 3.911140
