15.10.2025 11:00:27
2								
11								
1								
Type		
1								
360								
2								
0								
4	0	0	6	0	2	0	4	0 240.902000
4	6	0	12	0	8	0	10	0 170.742000
4	12	0	18	0	14	0	16	0 190.864000
4	18	0	24	0	20	0	22	0 344.982000
4	24	0	30	0	26	0	28	0 296.726000
4	30	0	36	0	32	0	34	0 121.080000
4	36	0	42	0	38	0	40	0 166.028000
4	42	0	48	0	44	0	46	0 75.571100
4	48	0	54	0	50	0	52	0 131.334000
4	54	0	60	0	56	0	58	0 160.926000
4	60	0	66	0	62	0	64	0 214.383000
4	66	0	72	0	68	0	70	0 245.005000
4	72	0	78	0	74	0	76	0 0.000000
4	78	0	84	0	80	0	82	0 189.514000
4	84	0	90	0	86	0	88	0 199.114000
4	0	0	12	0	4	0	8	0 94.145500
4	6	0	18	0	10	0	14	0 81.001300
4	12	0	24	0	16	0	20	0 94.403700
4	18	0	30	0	22	0	26	0 86.257300
4	24	0	36	0	28	0	32	0 54.593000
4	30	0	42	0	34	0	38	0 59.757600
4	36	0	48	0	40	0	44	0 77.960000
4	42	0	54	0	46	0	50	0 74.949500
4	48	0	60	0	52	0	56	0 72.649600
4	54	0	66	0	58	0	62	0 103.161000
4	60	0	72	0	64	0	68	0 106.896000
4	66	0	78	0	70	0	74	0 94.931700
4	72	0	84	0	76	0	80	0 0.000000
4	78	0	90	0	82	0	86	0 118.592000
4	2	0	20	0	8	0	14	0 91.900600
4	4	0	22	0	10	0	16	0 65.268500
4	20	0	38	0	26	0	32	0 59.355700
4	22	0	40	0	28	0	34	0 54.883000
4	38	0	56	0	44	0	50	0 60.309200
4	40	0	58	0	46	0	52	0 65.900700
4	56	0	74	0	62	0	68	0 80.972100
4	58	0	76	0	64	0	70	0 76.800700
4	74	0	92	0	80	0	86	0 85.629200
4	76	0	94	0	82	0	88	0 86.112300
4	0	0	24	0	8	0	16	0 77.339700
4	18	0	42	0	26	0	34	0 58.789900
4	36	0	60	0	44	0	52	0 55.820700
4	54	0	78	0	62	0	70	0 73.912100
4	6	0	36	0	16	0	26	0 62.323300
4	24	0	54	0	34	0	44	0 56.166300
4	42	0	72	0	52	0	62	0 53.036800
4	60	0	90	0	70	0	80	0 68.753800
4	2	0	38	0	14	0	26	0 55.388200
4	4	0	40	0	16	0	28	0 58.659700
4	20	0	56	0	32	0	44	0 52.807300
4	22	0	58	0	34	0	46	0 52.043300
4	38	0	74	0	50	0	62	0 45.737900
4	40	0	76	0	52	0	64	0 49.019300
4	56	0	92	0	68	0	80	0 66.404400
4	58	0	94	0	70	0	82	0 61.863200
4	0	0	42	0	14	0	28	0 54.063900
4	18	0	60	0	32	0	46	0 51.497500
4	36	0	78	0	50	0	64	0 49.984700
4	0	0	48	0	16	0	32	0 54.842900
4	12	0	60	0	28	0	44	0 57.038300
4	18	0	66	0	34	0	50	0 53.361100
4	30	0	78	0	46	0	62	0 49.609000
4	36	0	84	0	52	0	68	0 52.867900
4	8	0	62	0	26	0	44	0 50.298800
4	10	0	64	0	28	0	46	0 56.576800
4	14	0	68	0	32	0	50	0 50.249400
4	16	0	70	0	34	0	52	0 49.727500
4	6	0	66	0	26	0	46	0 47.864400
4	12	0	72	0	32	0	52	0 48.499400
4	6	0	72	0	28	0	50	0 47.802800
4	2	0	74	0	26	0	50	0 49.890200
4	4	0	76	0	28	0	52	0 46.625200
4	0	0	78	0	26	0	52	0 47.882000
4	2	0	8	0	4	0	6	0 108.863000
4	8	0	14	0	10	0	12	0 324.473000
4	14	0	20	0	16	0	18	0 1764.790000
4	20	0	26	0	22	0	24	0 219.512000
4	26	0	32	0	28	0	30	0 50.828300
4	32	0	38	0	34	0	36	0 184.194000
4	38	0	44	0	40	0	42	0 90.932200
4	44	0	50	0	46	0	48	0 170.738000
4	50	0	56	0	52	0	54	0 196.025000
4	56	0	62	0	58	0	60	0 135.274000
4	62	0	68	0	64	0	66	0 157.473000
4	68	0	74	0	70	0	72	0 376.670000
4	74	0	80	0	76	0	78	0 82.094900
4	80	0	86	0	82	0	84	0 140.937000
4	86	0	92	0	88	0	90	0 513.393000
4	2	0	14	0	6	0	10	0 88.593900
4	8	0	20	0	12	0	16	0 82.650400
4	14	0	26	0	18	0	22	0 70.497800
4	20	0	32	0	24	0	28	0 77.568800
4	26	0	38	0	30	0	34	0 62.201100
4	32	0	44	0	36	0	40	0 60.233700
4	38	0	50	0	42	0	46	0 65.736800
4	44	0	56	0	48	0	52	0 80.489900
4	50	0	62	0	54	0	58	0 71.119800
4	56	0	68	0	60	0	64	0 89.124700
4	62	0	74	0	66	0	70	0 125.913000
4	68	0	80	0	72	0	76	0 102.316000
4	74	0	86	0	78	0	82	0 78.620900
4	80	0	92	0	84	0	88	0 103.637000
4	0	0	18	0	6	0	12	0 74.842800
4	10	0	28	0	16	0	22	0 70.483700
4	18	0	36	0	24	0	30	0 63.977000
4	28	0	46	0	34	0	40	0 56.256100
4	36	0	54	0	42	0	48	0 60.085800
4	46	0	64	0	52	0	58	0 63.992200
4	54	0	72	0	60	0	66	0 70.591800
4	64	0	82	0	70	0	76	0 87.096400
4	72	0	90	0	78	0	84	0 0.000000
4	8	0	32	0	16	0	24	0 72.976300
4	14	0	38	0	22	0	30	0 64.124000
4	26	0	50	0	34	0	42	0 52.606200
4	32	0	56	0	40	0	48	0 57.071800
4	44	0	68	0	52	0	60	0 58.966600
4	50	0	74	0	58	0	66	0 58.942200
4	62	0	86	0	70	0	78	0 63.333300
4	68	0	92	0	76	0	84	0 62.688100
4	2	0	32	0	12	0	22	0 62.419900
4	14	0	44	0	24	0	34	0 52.467200
4	20	0	50	0	30	0	40	0 48.943800
4	32	0	62	0	42	0	52	0 59.215600
4	38	0	68	0	48	0	58	0 55.621100
4	50	0	80	0	60	0	70	0 63.069900
4	56	0	86	0	66	0	76	0 73.431800
4	0	0	36	0	12	0	24	0 66.233200
4	10	0	46	0	22	0	34	0 55.084400
4	18	0	54	0	30	0	42	0 51.025900
4	28	0	64	0	40	0	52	0 53.754000
4	36	0	72	0	48	0	60	0 50.513100
4	46	0	82	0	58	0	70	0 58.409700
4	54	0	90	0	66	0	78	0 65.688800
4	2	0	44	0	16	0	30	0 54.479500
4	20	0	62	0	34	0	48	0 51.941000
4	38	0	80	0	52	0	66	0 47.112000
4	8	0	56	0	24	0	40	0 47.320600
4	26	0	74	0	42	0	58	0 52.918300
4	44	0	92	0	60	0	76	0 60.720600
4	4	0	58	0	22	0	40	0 48.494100
4	6	0	60	0	24	0	42	0 46.559000
4	12	0	66	0	30	0	48	0 50.769600
4	34	0	88	0	52	0	70	0 51.949100
4	2	0	62	0	22	0	42	0 48.219900
4	8	0	74	0	30	0	52	0 48.471400
4	26	0	92	0	48	0	70	0 53.813600
4	0	0	72	0	24	0	48	0 46.830300
4	4	0	10	0	6	0	8	0 222.383000
4	10	0	16	0	12	0	14	0 1659.870000
4	16	0	22	0	18	0	20	0 85.414800
4	22	0	28	0	24	0	26	0 182.278000
