38
# x y z
0	0	108.8
1.5692	0	110.04
3.13841	0	111.28
4.70761	0	112.52
6.27681	0	113.76
7.84602	0	115
9.41522	0	116.24
10.9844	0	117.48
12.5536	0	118.72
14.1228	0	119.96
15.692	0	121.2
17.692	0	121.2
19.692	0	121.2
21.692	0	121.2
23.692	0	121.2
25.692	0	121.2
27.692	0	121.2
29.692	0	121.2
31.692	0	121.2
33.452	0	120.25
35.212	0	119.3
37.212	0	119.3
39.212	0	119.3
41.212	0	119.3
43.1405	0	118.77
44.8365	0	117.71
46.5325	0	116.65
48.2285	0	115.59
49.9245	0	114.53
51.853	0	114
53.853	0	114
55.853	0	114
57.853	0	114
59.5167	0	112.89
61.1804	0	111.78
62.8441	0	110.67
64.5078	0	109.56
66.1715	0	108.45
222
# a b m n err i ip iperr k r rhoa u valid 
1	4	2	3	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.18411000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
2	5	3	4	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.54858000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
3	6	4	5	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.62020000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
4	7	5	6	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.87962000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
5	8	6	7	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.87723000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
6	9	7	8	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.76025000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
7	10	8	9	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.87644000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
8	11	9	10	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.85018000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
9	12	10	11	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.27592000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
10	13	11	12	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.78254000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1
